data,linha,sigla,estacao,fluxo,ano
2025-11-21,1-AZUL,BTO,São Bento,54900,2025
2025-11-22,1-AZUL,BTO,São Bento,36600,2025
2025-11-23,1-AZUL,BTO,São Bento,9900,2025
2025-11-24,1-AZUL,BTO,São Bento,51700,2025
2025-11-25,1-AZUL,BTO,São Bento,53100,2025
2025-11-26,1-AZUL,BTO,São Bento,52600,2025
2025-11-27,1-AZUL,BTO,São Bento,53800,2025
2025-11-28,1-AZUL,BTO,São Bento,56400,2025
2025-11-29,1-AZUL,BTO,São Bento,43800,2025
2025-11-30,1-AZUL,BTO,São Bento,9900,2025
2025-12-01,1-AZUL,BTO,São Bento,54900,2025
2025-12-02,1-AZUL,BTO,São Bento,55500,2025
2025-12-03,1-AZUL,BTO,São Bento,55700,2025
2025-12-04,1-AZUL,BTO,São Bento,56300,2025
2025-12-05,1-AZUL,BTO,São Bento,58800,2025
2025-12-06,1-AZUL,BTO,São Bento,47400,2025
2025-12-07,1-AZUL,BTO,São Bento,11600,2025
2025-12-08,1-AZUL,BTO,São Bento,57400,2025
2025-12-09,1-AZUL,BTO,São Bento,55600,2025
2025-12-10,1-AZUL,BTO,São Bento,61100,2025
2025-12-11,1-AZUL,BTO,São Bento,57100,2025
2025-12-12,1-AZUL,BTO,São Bento,54100,2025
2025-12-13,1-AZUL,BTO,São Bento,36500,2025
2025-12-14,1-AZUL,BTO,São Bento,10900,2025
2025-12-15,1-AZUL,BTO,São Bento,56700,2025
2025-12-16,1-AZUL,BTO,São Bento,57600,2025
2025-12-17,1-AZUL,BTO,São Bento,53800,2025
2025-12-18,1-AZUL,BTO,São Bento,56400,2025
2025-12-19,1-AZUL,BTO,São Bento,58200,2025
2025-12-20,1-AZUL,BTO,São Bento,48200,2025
2025-12-21,1-AZUL,BTO,São Bento,13100,2025
2025-12-22,1-AZUL,BTO,São Bento,56900,2025
2025-12-23,1-AZUL,BTO,São Bento,51200,2025
2025-12-24,1-AZUL,BTO,São Bento,18600,2025
2025-12-25,1-AZUL,BTO,São Bento,2900,2025
2025-12-26,1-AZUL,BTO,São Bento,34900,2025
2025-12-27,1-AZUL,BTO,São Bento,26300,2025
2025-12-28,1-AZUL,BTO,São Bento,7800,2025
2025-12-29,1-AZUL,BTO,São Bento,41200,2025
2025-12-30,1-AZUL,BTO,São Bento,38300,2025
2025-12-31,1-AZUL,BTO,São Bento,11700,2025
2025-01-01,1-AZUL,LUZ,Luz,14700,2025
2025-01-02,1-AZUL,LUZ,Luz,71700,2025
2025-01-03,1-AZUL,LUZ,Luz,84600,2025
2025-01-04,1-AZUL,LUZ,Luz,57200,2025
2025-01-05,1-AZUL,LUZ,Luz,25200,2025
2025-01-06,1-AZUL,LUZ,Luz,112500,2025
2025-01-07,1-AZUL,LUZ,Luz,114400,2025
2025-01-08,1-AZUL,LUZ,Luz,119100,2025
2025-01-09,1-AZUL,LUZ,Luz,116000,2025
2025-01-10,1-AZUL,LUZ,Luz,114800,2025
2025-01-11,1-AZUL,LUZ,Luz,71200,2025
2025-01-12,1-AZUL,LUZ,Luz,29200,2025
2025-01-13,1-AZUL,LUZ,Luz,118100,2025
2025-01-14,1-AZUL,LUZ,Luz,120700,2025
2025-01-15,1-AZUL,LUZ,Luz,122800,2025
2025-01-16,1-AZUL,LUZ,Luz,122200,2025
2025-01-17,1-AZUL,LUZ,Luz,120500,2025
2025-01-18,1-AZUL,LUZ,Luz,75100,2025
2025-01-19,1-AZUL,LUZ,Luz,29800,2025
2025-01-20,1-AZUL,LUZ,Luz,122600,2025
2025-01-21,1-AZUL,LUZ,Luz,126500,2025
2025-01-22,1-AZUL,LUZ,Luz,127900,2025
2025-01-23,1-AZUL,LUZ,Luz,126500,2025
2025-01-24,1-AZUL,LUZ,Luz,147700,2025
2025-01-25,1-AZUL,LUZ,Luz,50900,2025
2025-01-26,1-AZUL,LUZ,Luz,24500,2025
2025-01-27,1-AZUL,LUZ,Luz,119000,2025
2025-01-28,1-AZUL,LUZ,Luz,126500,2025
2025-01-29,1-AZUL,LUZ,Luz,123100,2025
2025-01-30,1-AZUL,LUZ,Luz,122900,2025
2025-01-31,1-AZUL,LUZ,Luz,122800,2025
2025-02-01,1-AZUL,LUZ,Luz,62300,2025
2025-02-02,1-AZUL,LUZ,Luz,26200,2025
2025-02-03,1-AZUL,LUZ,Luz,122800,2025
2025-02-04,1-AZUL,LUZ,Luz,131800,2025
2025-02-05,1-AZUL,LUZ,Luz,132600,2025
2025-02-06,1-AZUL,LUZ,Luz,134100,2025
2025-02-07,1-AZUL,LUZ,Luz,129200,2025
2025-02-08,1-AZUL,LUZ,Luz,76600,2025
2025-02-09,1-AZUL,LUZ,Luz,31500,2025
2025-02-10,1-AZUL,LUZ,Luz,130100,2025
2025-02-11,1-AZUL,LUZ,Luz,135400,2025
2025-02-12,1-AZUL,LUZ,Luz,134100,2025
2025-02-13,1-AZUL,LUZ,Luz,137600,2025
2025-02-14,1-AZUL,LUZ,Luz,131500,2025
2025-02-15,1-AZUL,LUZ,Luz,78600,2025
2025-02-16,1-AZUL,LUZ,Luz,27200,2025
2025-02-17,1-AZUL,LUZ,Luz,133500,2025
2025-02-18,1-AZUL,LUZ,Luz,136000,2025
2025-02-19,1-AZUL,LUZ,Luz,136200,2025
2025-02-20,1-AZUL,LUZ,Luz,138200,2025
2025-02-21,1-AZUL,LUZ,Luz,135800,2025
2025-02-22,1-AZUL,LUZ,Luz,78100,2025
2025-02-23,1-AZUL,LUZ,Luz,33200,2025
2025-02-24,1-AZUL,LUZ,Luz,134300,2025
2025-02-25,1-AZUL,LUZ,Luz,137700,2025
2025-02-26,1-AZUL,LUZ,Luz,132200,2025
2025-02-27,1-AZUL,LUZ,Luz,125100,2025
2025-02-28,1-AZUL,LUZ,Luz,146600,2025
2025-03-01,1-AZUL,LUZ,Luz,79000,2025
2025-03-02,1-AZUL,LUZ,Luz,34800,2025
2025-03-03,1-AZUL,LUZ,Luz,63700,2025
2025-03-04,1-AZUL,LUZ,Luz,38400,2025
2025-03-05,1-AZUL,LUZ,Luz,95000,2025
2025-03-06,1-AZUL,LUZ,Luz,131400,2025
2025-03-07,1-AZUL,LUZ,Luz,132300,2025
2025-03-08,1-AZUL,LUZ,Luz,78700,2025
2025-03-09,1-AZUL,LUZ,Luz,34000,2025
2025-03-10,1-AZUL,LUZ,Luz,135800,2025
2025-03-11,1-AZUL,LUZ,Luz,142400,2025
2025-03-12,1-AZUL,LUZ,Luz,140300,2025
2025-03-13,1-AZUL,LUZ,Luz,151200,2025
2025-03-14,1-AZUL,LUZ,Luz,131600,2025
2025-03-15,1-AZUL,LUZ,Luz,75500,2025
2025-03-16,1-AZUL,LUZ,Luz,28400,2025
2025-03-17,1-AZUL,LUZ,Luz,136500,2025
2025-03-18,1-AZUL,LUZ,Luz,141100,2025
2025-03-19,1-AZUL,LUZ,Luz,139400,2025
2025-03-20,1-AZUL,LUZ,Luz,141000,2025
2025-03-21,1-AZUL,LUZ,Luz,135100,2025
2025-03-22,1-AZUL,LUZ,Luz,74800,2025
2025-03-23,1-AZUL,LUZ,Luz,28300,2025
2025-03-24,1-AZUL,LUZ,Luz,135200,2025
2025-03-25,1-AZUL,LUZ,Luz,138800,2025
2025-03-26,1-AZUL,LUZ,Luz,134500,2025
2025-03-27,1-AZUL,LUZ,Luz,145000,2025
2025-03-28,1-AZUL,LUZ,Luz,133800,2025
2025-03-29,1-AZUL,LUZ,Luz,86100,2025
2025-03-30,1-AZUL,LUZ,Luz,30700,2025
2025-03-31,1-AZUL,LUZ,Luz,135100,2025
2025-04-01,1-AZUL,LUZ,Luz,137500,2025
2025-04-02,1-AZUL,LUZ,Luz,141100,2025
2025-04-03,1-AZUL,LUZ,Luz,139900,2025
2025-04-04,1-AZUL,LUZ,Luz,136500,2025
2025-04-05,1-AZUL,LUZ,Luz,78600,2025
2025-04-06,1-AZUL,LUZ,Luz,33000,2025
2025-04-07,1-AZUL,LUZ,Luz,136500,2025
2025-04-08,1-AZUL,LUZ,Luz,138700,2025
2025-04-09,1-AZUL,LUZ,Luz,137900,2025
2025-04-10,1-AZUL,LUZ,Luz,130200,2025
2025-04-11,1-AZUL,LUZ,Luz,143300,2025
2025-04-12,1-AZUL,LUZ,Luz,75200,2025
2025-04-13,1-AZUL,LUZ,Luz,31500,2025
2025-04-14,1-AZUL,LUZ,Luz,131100,2025
2025-04-15,1-AZUL,LUZ,Luz,136400,2025
2025-04-16,1-AZUL,LUZ,Luz,133100,2025
2025-04-17,1-AZUL,LUZ,Luz,149800,2025
2025-04-18,1-AZUL,LUZ,Luz,37500,2025
2025-04-19,1-AZUL,LUZ,Luz,69600,2025
2025-04-20,1-AZUL,LUZ,Luz,24000,2025
2025-04-21,1-AZUL,LUZ,Luz,32900,2025
2025-04-22,1-AZUL,LUZ,Luz,137200,2025
2025-04-23,1-AZUL,LUZ,Luz,136700,2025
2025-04-24,1-AZUL,LUZ,Luz,131400,2025
2025-04-25,1-AZUL,LUZ,Luz,137800,2025
2025-04-26,1-AZUL,LUZ,Luz,69900,2025
2025-04-27,1-AZUL,LUZ,Luz,27800,2025
2025-04-28,1-AZUL,LUZ,Luz,131500,2025
2025-04-29,1-AZUL,LUZ,Luz,134200,2025
2025-04-30,1-AZUL,LUZ,Luz,129700,2025
2025-05-01,1-AZUL,LUZ,Luz,52900,2025
2025-05-02,1-AZUL,LUZ,Luz,97700,2025
2025-05-03,1-AZUL,LUZ,Luz,77100,2025
2025-05-04,1-AZUL,LUZ,Luz,28500,2025
2025-05-05,1-AZUL,LUZ,Luz,133200,2025
2025-05-06,1-AZUL,LUZ,Luz,136600,2025
2025-05-07,1-AZUL,LUZ,Luz,137800,2025
2025-05-08,1-AZUL,LUZ,Luz,134600,2025
2025-05-09,1-AZUL,LUZ,Luz,127400,2025
2025-05-10,1-AZUL,LUZ,Luz,78600,2025
2025-05-11,1-AZUL,LUZ,Luz,19100,2025
2025-05-12,1-AZUL,LUZ,Luz,137500,2025
2025-05-13,1-AZUL,LUZ,Luz,133800,2025
2025-05-14,1-AZUL,LUZ,Luz,137700,2025
2025-05-15,1-AZUL,LUZ,Luz,133800,2025
2025-05-16,1-AZUL,LUZ,Luz,129000,2025
2025-05-17,1-AZUL,LUZ,Luz,73000,2025
2025-05-18,1-AZUL,LUZ,Luz,29300,2025
2025-05-19,1-AZUL,LUZ,Luz,130800,2025
2025-05-20,1-AZUL,LUZ,Luz,133100,2025
2025-05-21,1-AZUL,LUZ,Luz,133600,2025
2025-05-22,1-AZUL,LUZ,Luz,130900,2025
2025-05-23,1-AZUL,LUZ,Luz,128600,2025
2025-05-24,1-AZUL,LUZ,Luz,75100,2025
2025-05-25,1-AZUL,LUZ,Luz,36000,2025
2025-05-26,1-AZUL,LUZ,Luz,128100,2025
2025-05-27,1-AZUL,LUZ,Luz,131300,2025
2025-05-28,1-AZUL,LUZ,Luz,134400,2025
2025-05-29,1-AZUL,LUZ,Luz,129500,2025
2025-05-30,1-AZUL,LUZ,Luz,103300,2025
2025-05-31,1-AZUL,LUZ,Luz,75600,2025
2025-06-01,1-AZUL,LUZ,Luz,25500,2025
2025-06-02,1-AZUL,LUZ,Luz,124700,2025
2025-06-03,1-AZUL,LUZ,Luz,123800,2025
2025-06-04,1-AZUL,LUZ,Luz,124800,2025
2025-06-05,1-AZUL,LUZ,Luz,128900,2025
2025-06-06,1-AZUL,LUZ,Luz,138200,2025
2025-06-07,1-AZUL,LUZ,Luz,76400,2025
2025-06-08,1-AZUL,LUZ,Luz,28700,2025
2025-06-09,1-AZUL,LUZ,Luz,143300,2025
2025-06-10,1-AZUL,LUZ,Luz,133000,2025
2025-06-11,1-AZUL,LUZ,Luz,130900,2025
2025-06-12,1-AZUL,LUZ,Luz,127900,2025
2025-06-13,1-AZUL,LUZ,Luz,119400,2025
2025-06-14,1-AZUL,LUZ,Luz,68500,2025
2025-06-15,1-AZUL,LUZ,Luz,35500,2025
2025-06-16,1-AZUL,LUZ,Luz,123700,2025
2025-06-17,1-AZUL,LUZ,Luz,125400,2025
2025-06-18,1-AZUL,LUZ,Luz,117800,2025
2025-06-19,1-AZUL,LUZ,Luz,40900,2025
2025-06-20,1-AZUL,LUZ,Luz,84700,2025
2025-06-21,1-AZUL,LUZ,Luz,66100,2025
2025-06-22,1-AZUL,LUZ,Luz,32400,2025
2025-06-23,1-AZUL,LUZ,Luz,119600,2025
2025-06-24,1-AZUL,LUZ,Luz,120700,2025
2025-06-25,1-AZUL,LUZ,Luz,127400,2025
2025-06-26,1-AZUL,LUZ,Luz,116700,2025
2025-06-27,1-AZUL,LUZ,Luz,125100,2025
2025-06-28,1-AZUL,LUZ,Luz,62400,2025
2025-06-29,1-AZUL,LUZ,Luz,27200,2025
2025-06-30,1-AZUL,LUZ,Luz,117800,2025
2025-07-01,1-AZUL,LUZ,Luz,119400,2025
2025-07-02,1-AZUL,LUZ,Luz,117200,2025
2025-07-03,1-AZUL,LUZ,Luz,114300,2025
2025-07-04,1-AZUL,LUZ,Luz,129500,2025
2025-07-05,1-AZUL,LUZ,Luz,72600,2025
2025-07-06,1-AZUL,LUZ,Luz,31100,2025
2025-07-07,1-AZUL,LUZ,Luz,117600,2025
2025-07-08,1-AZUL,LUZ,Luz,126900,2025
2025-07-09,1-AZUL,LUZ,Luz,41900,2025
2025-07-10,1-AZUL,LUZ,Luz,115700,2025
2025-07-11,1-AZUL,LUZ,Luz,122100,2025
2025-07-12,1-AZUL,LUZ,Luz,69400,2025
2025-07-13,1-AZUL,LUZ,Luz,35200,2025
2025-07-14,1-AZUL,LUZ,Luz,108700,2025
2025-07-15,1-AZUL,LUZ,Luz,120600,2025
2025-07-16,1-AZUL,LUZ,Luz,118100,2025
2025-07-17,1-AZUL,LUZ,Luz,118500,2025
2025-07-18,1-AZUL,LUZ,Luz,117700,2025
2025-07-19,1-AZUL,LUZ,Luz,69400,2025
2025-07-20,1-AZUL,LUZ,Luz,26000,2025
2025-07-21,1-AZUL,LUZ,Luz,112600,2025
2025-07-22,1-AZUL,LUZ,Luz,120000,2025
2025-07-23,1-AZUL,LUZ,Luz,119300,2025
2025-07-24,1-AZUL,LUZ,Luz,116700,2025
2025-07-25,1-AZUL,LUZ,Luz,116700,2025
2025-07-26,1-AZUL,LUZ,Luz,66700,2025
2025-07-27,1-AZUL,LUZ,Luz,29700,2025
2025-07-28,1-AZUL,LUZ,Luz,106200,2025
2025-07-29,1-AZUL,LUZ,Luz,121900,2025
2025-07-30,1-AZUL,LUZ,Luz,117800,2025
2025-07-31,1-AZUL,LUZ,Luz,119600,2025
2025-08-01,1-AZUL,LUZ,Luz,114900,2025
2025-08-02,1-AZUL,LUZ,Luz,65900,2025
2025-08-03,1-AZUL,LUZ,Luz,28100,2025
2025-08-04,1-AZUL,LUZ,Luz,119600,2025
2025-08-05,1-AZUL,LUZ,Luz,125500,2025
2025-08-06,1-AZUL,LUZ,Luz,126900,2025
2025-08-07,1-AZUL,LUZ,Luz,124600,2025
2025-08-08,1-AZUL,LUZ,Luz,124700,2025
2025-08-09,1-AZUL,LUZ,Luz,70700,2025
2025-08-10,1-AZUL,LUZ,Luz,24400,2025
2025-08-11,1-AZUL,LUZ,Luz,123600,2025
2025-08-12,1-AZUL,LUZ,Luz,129000,2025
2025-08-13,1-AZUL,LUZ,Luz,129600,2025
2025-08-14,1-AZUL,LUZ,Luz,129800,2025
2025-08-15,1-AZUL,LUZ,Luz,128400,2025
2025-08-16,1-AZUL,LUZ,Luz,74700,2025
2025-08-17,1-AZUL,LUZ,Luz,29200,2025
2025-08-18,1-AZUL,LUZ,Luz,122200,2025
2025-08-19,1-AZUL,LUZ,Luz,131500,2025
2025-08-20,1-AZUL,LUZ,Luz,129100,2025
2025-08-21,1-AZUL,LUZ,Luz,123300,2025
2025-08-22,1-AZUL,LUZ,Luz,157000,2025
2025-08-23,1-AZUL,LUZ,Luz,69800,2025
2025-08-24,1-AZUL,LUZ,Luz,26500,2025
2025-08-25,1-AZUL,LUZ,Luz,116900,2025
2025-08-26,1-AZUL,LUZ,Luz,126000,2025
2025-08-27,1-AZUL,LUZ,Luz,123600,2025
2025-08-28,1-AZUL,LUZ,Luz,103100,2025
2025-08-29,1-AZUL,LUZ,Luz,138000,2025
2025-08-30,1-AZUL,LUZ,Luz,64700,2025
2025-08-31,1-AZUL,LUZ,Luz,23700,2025
2025-09-01,1-AZUL,LUZ,Luz,119700,2025
2025-09-02,1-AZUL,LUZ,Luz,123900,2025
2025-09-03,1-AZUL,LUZ,Luz,125800,2025
2025-09-04,1-AZUL,LUZ,Luz,124500,2025
2025-09-05,1-AZUL,LUZ,Luz,123600,2025
2025-09-06,1-AZUL,LUZ,Luz,69900,2025
2025-09-07,1-AZUL,LUZ,Luz,34000,2025
2025-09-08,1-AZUL,LUZ,Luz,127100,2025
2025-09-09,1-AZUL,LUZ,Luz,124700,2025
2025-09-10,1-AZUL,LUZ,Luz,125700,2025
2025-09-11,1-AZUL,LUZ,Luz,126100,2025
2025-09-12,1-AZUL,LUZ,Luz,114200,2025
2025-09-13,1-AZUL,LUZ,Luz,55400,2025
2025-09-14,1-AZUL,LUZ,Luz,49500,2025
2025-09-15,1-AZUL,LUZ,Luz,128100,2025
2025-09-16,1-AZUL,LUZ,Luz,128800,2025
2025-09-17,1-AZUL,LUZ,Luz,128200,2025
2025-09-18,1-AZUL,LUZ,Luz,126600,2025
2025-09-19,1-AZUL,LUZ,Luz,124800,2025
2025-09-20,1-AZUL,LUZ,Luz,67100,2025
2025-09-21,1-AZUL,LUZ,Luz,42200,2025
2025-09-22,1-AZUL,LUZ,Luz,104400,2025
2025-09-23,1-AZUL,LUZ,Luz,124000,2025
2025-09-24,1-AZUL,LUZ,Luz,124900,2025
2025-09-25,1-AZUL,LUZ,Luz,126000,2025
2025-09-26,1-AZUL,LUZ,Luz,118700,2025
2025-09-27,1-AZUL,LUZ,Luz,54000,2025
2025-09-28,1-AZUL,LUZ,Luz,34000,2025
2025-09-29,1-AZUL,LUZ,Luz,131000,2025
2025-09-30,1-AZUL,LUZ,Luz,127000,2025
2025-10-01,1-AZUL,LUZ,Luz,115000,2025
2025-10-02,1-AZUL,LUZ,Luz,126400,2025
2025-10-03,1-AZUL,LUZ,Luz,135300,2025
2025-10-04,1-AZUL,LUZ,Luz,71400,2025
2025-10-05,1-AZUL,LUZ,Luz,30800,2025
2025-10-06,1-AZUL,LUZ,Luz,124100,2025
2025-10-07,1-AZUL,LUZ,Luz,124000,2025
2025-10-08,1-AZUL,LUZ,Luz,120500,2025
2025-10-09,1-AZUL,LUZ,Luz,128000,2025
2025-10-10,1-AZUL,LUZ,Luz,135200,2025
2025-10-11,1-AZUL,LUZ,Luz,73100,2025
2025-10-12,1-AZUL,LUZ,Luz,29800,2025
2025-10-13,1-AZUL,LUZ,Luz,120100,2025
2025-10-14,1-AZUL,LUZ,Luz,128300,2025
2025-10-15,1-AZUL,LUZ,Luz,126200,2025
2025-10-16,1-AZUL,LUZ,Luz,125900,2025
2025-10-17,1-AZUL,LUZ,Luz,125000,2025
2025-10-18,1-AZUL,LUZ,Luz,71200,2025
2025-10-19,1-AZUL,LUZ,Luz,20900,2025
2025-10-20,1-AZUL,LUZ,Luz,128600,2025
2025-10-21,1-AZUL,LUZ,Luz,119200,2025
2025-10-22,1-AZUL,LUZ,Luz,123500,2025
2025-10-23,1-AZUL,LUZ,Luz,129200,2025
2025-10-24,1-AZUL,LUZ,Luz,133500,2025
2025-10-25,1-AZUL,LUZ,Luz,64800,2025
2025-10-26,1-AZUL,LUZ,Luz,39100,2025
2025-10-27,1-AZUL,LUZ,Luz,116000,2025
2025-10-28,1-AZUL,LUZ,Luz,117300,2025
2025-10-29,1-AZUL,LUZ,Luz,119200,2025
2025-10-30,1-AZUL,LUZ,Luz,122800,2025
2025-10-31,1-AZUL,LUZ,Luz,130800,2025
2025-11-01,1-AZUL,LUZ,Luz,79400,2025
2025-11-02,1-AZUL,LUZ,Luz,29200,2025
2025-11-03,1-AZUL,LUZ,Luz,123100,2025
2025-11-04,1-AZUL,LUZ,Luz,129700,2025
2025-11-05,1-AZUL,LUZ,Luz,127900,2025
2025-11-06,1-AZUL,LUZ,Luz,116100,2025
2025-11-07,1-AZUL,LUZ,Luz,142700,2025
2025-11-08,1-AZUL,LUZ,Luz,70300,2025
2025-11-09,1-AZUL,LUZ,Luz,34500,2025
2025-11-10,1-AZUL,LUZ,Luz,126100,2025
2025-11-11,1-AZUL,LUZ,Luz,129700,2025
2025-11-12,1-AZUL,LUZ,Luz,129600,2025
2025-11-13,1-AZUL,LUZ,Luz,129600,2025
2025-11-14,1-AZUL,LUZ,Luz,129200,2025
2025-11-15,1-AZUL,LUZ,Luz,63100,2025
2025-11-16,1-AZUL,LUZ,Luz,30200,2025
2025-11-17,1-AZUL,LUZ,Luz,127200,2025
2025-11-18,1-AZUL,LUZ,Luz,131300,2025
2025-11-19,1-AZUL,LUZ,Luz,136300,2025
2025-11-20,1-AZUL,LUZ,Luz,48400,2025
2025-11-21,1-AZUL,LUZ,Luz,101800,2025
2025-11-22,1-AZUL,LUZ,Luz,69700,2025
2025-11-23,1-AZUL,LUZ,Luz,36200,2025
2025-11-24,1-AZUL,LUZ,Luz,119800,2025
2025-11-25,1-AZUL,LUZ,Luz,152600,2025
2025-11-26,1-AZUL,LUZ,Luz,120500,2025
2025-11-27,1-AZUL,LUZ,Luz,122100,2025
2025-11-28,1-AZUL,LUZ,Luz,128700,2025
2025-11-29,1-AZUL,LUZ,Luz,76600,2025
2025-11-30,1-AZUL,LUZ,Luz,32300,2025
2025-12-01,1-AZUL,LUZ,Luz,123200,2025
2025-12-02,1-AZUL,LUZ,Luz,123200,2025
2025-12-03,1-AZUL,LUZ,Luz,147400,2025
2025-12-04,1-AZUL,LUZ,Luz,128200,2025
2025-12-05,1-AZUL,LUZ,Luz,145700,2025
2025-12-06,1-AZUL,LUZ,Luz,80600,2025
2025-12-07,1-AZUL,LUZ,Luz,36600,2025
2025-12-08,1-AZUL,LUZ,Luz,118800,2025
2025-12-09,1-AZUL,LUZ,Luz,135500,2025
2025-12-10,1-AZUL,LUZ,Luz,131300,2025
2025-12-11,1-AZUL,LUZ,Luz,132100,2025
2025-12-12,1-AZUL,LUZ,Luz,133300,2025
2025-12-13,1-AZUL,LUZ,Luz,65800,2025
2025-12-14,1-AZUL,LUZ,Luz,25700,2025
2025-12-15,1-AZUL,LUZ,Luz,113000,2025
2025-12-16,1-AZUL,LUZ,Luz,125200,2025
2025-12-17,1-AZUL,LUZ,Luz,118200,2025
2025-12-18,1-AZUL,LUZ,Luz,105900,2025
2025-12-19,1-AZUL,LUZ,Luz,134900,2025
2025-12-20,1-AZUL,LUZ,Luz,56900,2025
2025-12-21,1-AZUL,LUZ,Luz,57700,2025
2025-12-22,1-AZUL,LUZ,Luz,99000,2025
2025-12-23,1-AZUL,LUZ,Luz,97100,2025
2025-12-24,1-AZUL,LUZ,Luz,37300,2025
2025-12-25,1-AZUL,LUZ,Luz,19700,2025
2025-12-26,1-AZUL,LUZ,Luz,30500,2025
2025-12-27,1-AZUL,LUZ,Luz,29300,2025
2025-12-28,1-AZUL,LUZ,Luz,73800,2025
2025-12-29,1-AZUL,LUZ,Luz,71000,2025
2025-12-30,1-AZUL,LUZ,Luz,56600,2025
2025-12-31,1-AZUL,LUZ,Luz,27200,2025
2025-01-01,1-AZUL,TRD,Tiradentes,1900,2025
2025-01-02,1-AZUL,TRD,Tiradentes,6100,2025
2025-01-03,1-AZUL,TRD,Tiradentes,7000,2025
2025-01-04,1-AZUL,TRD,Tiradentes,5500,2025
2025-01-05,1-AZUL,TRD,Tiradentes,3200,2025
2025-01-06,1-AZUL,TRD,Tiradentes,9800,2025
2025-01-07,1-AZUL,TRD,Tiradentes,10100,2025
2025-01-08,1-AZUL,TRD,Tiradentes,10500,2025
2025-01-09,1-AZUL,TRD,Tiradentes,10800,2025
2025-01-10,1-AZUL,TRD,Tiradentes,10600,2025
2025-01-11,1-AZUL,TRD,Tiradentes,7900,2025
2025-01-12,1-AZUL,TRD,Tiradentes,5600,2025
2025-01-13,1-AZUL,TRD,Tiradentes,10900,2025
2025-01-14,1-AZUL,TRD,Tiradentes,11300,2025
2025-01-15,1-AZUL,TRD,Tiradentes,11400,2025
2025-01-16,1-AZUL,TRD,Tiradentes,11500,2025
2025-01-17,1-AZUL,TRD,Tiradentes,11500,2025
2025-01-18,1-AZUL,TRD,Tiradentes,7500,2025
2025-01-19,1-AZUL,TRD,Tiradentes,4100,2025
2025-01-20,1-AZUL,TRD,Tiradentes,11700,2025
2025-01-21,1-AZUL,TRD,Tiradentes,12000,2025
2025-01-22,1-AZUL,TRD,Tiradentes,12300,2025
2025-01-23,1-AZUL,TRD,Tiradentes,12200,2025
2025-01-24,1-AZUL,TRD,Tiradentes,12500,2025
2025-01-25,1-AZUL,TRD,Tiradentes,5600,2025
2025-01-26,1-AZUL,TRD,Tiradentes,3300,2025
2025-01-27,1-AZUL,TRD,Tiradentes,12000,2025
2025-01-28,1-AZUL,TRD,Tiradentes,12500,2025
2025-01-29,1-AZUL,TRD,Tiradentes,12200,2025
2025-01-30,1-AZUL,TRD,Tiradentes,12000,2025
2025-01-31,1-AZUL,TRD,Tiradentes,12600,2025
2025-02-01,1-AZUL,TRD,Tiradentes,7100,2025
2025-02-02,1-AZUL,TRD,Tiradentes,3800,2025
2025-02-03,1-AZUL,TRD,Tiradentes,12800,2025
2025-02-04,1-AZUL,TRD,Tiradentes,13700,2025
2025-02-05,1-AZUL,TRD,Tiradentes,14500,2025
2025-02-06,1-AZUL,TRD,Tiradentes,14700,2025
2025-02-07,1-AZUL,TRD,Tiradentes,13900,2025
2025-02-08,1-AZUL,TRD,Tiradentes,7900,2025
2025-02-09,1-AZUL,TRD,Tiradentes,4100,2025
2025-02-10,1-AZUL,TRD,Tiradentes,15900,2025
2025-02-11,1-AZUL,TRD,Tiradentes,16500,2025
2025-02-12,1-AZUL,TRD,Tiradentes,16700,2025
2025-02-13,1-AZUL,TRD,Tiradentes,16200,2025
2025-02-14,1-AZUL,TRD,Tiradentes,15800,2025
2025-02-15,1-AZUL,TRD,Tiradentes,9700,2025
2025-02-16,1-AZUL,TRD,Tiradentes,5500,2025
2025-02-17,1-AZUL,TRD,Tiradentes,16400,2025
2025-02-18,1-AZUL,TRD,Tiradentes,15500,2025
2025-02-19,1-AZUL,TRD,Tiradentes,17200,2025
2025-02-20,1-AZUL,TRD,Tiradentes,16800,2025
2025-02-21,1-AZUL,TRD,Tiradentes,16500,2025
2025-02-22,1-AZUL,TRD,Tiradentes,8600,2025
2025-02-23,1-AZUL,TRD,Tiradentes,4400,2025
2025-02-24,1-AZUL,TRD,Tiradentes,14300,2025
2025-02-25,1-AZUL,TRD,Tiradentes,15400,2025
2025-02-26,1-AZUL,TRD,Tiradentes,14700,2025
2025-02-27,1-AZUL,TRD,Tiradentes,14800,2025
2025-02-28,1-AZUL,TRD,Tiradentes,14100,2025
2025-03-01,1-AZUL,TRD,Tiradentes,6800,2025
2025-03-02,1-AZUL,TRD,Tiradentes,4000,2025
2025-03-03,1-AZUL,TRD,Tiradentes,5400,2025
2025-03-04,1-AZUL,TRD,Tiradentes,4200,2025
2025-03-05,1-AZUL,TRD,Tiradentes,9500,2025
2025-03-06,1-AZUL,TRD,Tiradentes,15800,2025
2025-03-07,1-AZUL,TRD,Tiradentes,15900,2025
2025-03-08,1-AZUL,TRD,Tiradentes,8700,2025
2025-03-09,1-AZUL,TRD,Tiradentes,4200,2025
2025-03-10,1-AZUL,TRD,Tiradentes,16600,2025
2025-03-11,1-AZUL,TRD,Tiradentes,17000,2025
2025-03-12,1-AZUL,TRD,Tiradentes,16900,2025
