data,linha,sigla,estacao,fluxo
2025-05-28,1-AZUL,CON,Conceição,32000
2025-05-29,1-AZUL,CON,Conceição,29600
2025-05-30,1-AZUL,CON,Conceição,26400
2025-05-31,1-AZUL,CON,Conceição,13000
2025-06-01,1-AZUL,CON,Conceição,7100
2025-06-02,1-AZUL,CON,Conceição,29400
2025-06-03,1-AZUL,CON,Conceição,31300
2025-06-04,1-AZUL,CON,Conceição,32000
2025-06-05,1-AZUL,CON,Conceição,31300
2025-06-06,1-AZUL,CON,Conceição,26100
2025-06-07,1-AZUL,CON,Conceição,14000
2025-06-08,1-AZUL,CON,Conceição,7500
2025-06-09,1-AZUL,CON,Conceição,28900
2025-06-10,1-AZUL,CON,Conceição,32100
2025-06-11,1-AZUL,CON,Conceição,31700
2025-06-12,1-AZUL,CON,Conceição,31200
2025-06-13,1-AZUL,CON,Conceição,26700
2025-06-14,1-AZUL,CON,Conceição,13400
2025-06-15,1-AZUL,CON,Conceição,7400
2025-06-16,1-AZUL,CON,Conceição,30700
2025-06-17,1-AZUL,CON,Conceição,33000
2025-06-18,1-AZUL,CON,Conceição,32100
2025-06-19,1-AZUL,CON,Conceição,10000
2025-06-20,1-AZUL,CON,Conceição,18000
2025-06-21,1-AZUL,CON,Conceição,11800
2025-06-22,1-AZUL,CON,Conceição,7900
2025-06-23,1-AZUL,CON,Conceição,28600
2025-06-24,1-AZUL,CON,Conceição,30200
2025-06-25,1-AZUL,CON,Conceição,29900
2025-06-26,1-AZUL,CON,Conceição,29900
2025-06-27,1-AZUL,CON,Conceição,24800
2025-06-28,1-AZUL,CON,Conceição,13100
2025-06-29,1-AZUL,CON,Conceição,7900
2025-06-30,1-AZUL,CON,Conceição,26600
2025-07-01,1-AZUL,CON,Conceição,28600
2025-07-02,1-AZUL,CON,Conceição,28100
2025-07-03,1-AZUL,CON,Conceição,27400
2025-07-04,1-AZUL,CON,Conceição,23700
2025-07-05,1-AZUL,CON,Conceição,13200
2025-07-06,1-AZUL,CON,Conceição,7500
2025-07-07,1-AZUL,CON,Conceição,27600
2025-07-08,1-AZUL,CON,Conceição,29900
2025-07-09,1-AZUL,CON,Conceição,9400
2025-07-10,1-AZUL,CON,Conceição,27800
2025-07-11,1-AZUL,CON,Conceição,22400
2025-07-12,1-AZUL,CON,Conceição,12500
2025-07-13,1-AZUL,CON,Conceição,7600
2025-07-14,1-AZUL,CON,Conceição,26300
2025-07-15,1-AZUL,CON,Conceição,28500
2025-07-16,1-AZUL,CON,Conceição,28000
2025-07-17,1-AZUL,CON,Conceição,27400
2025-07-18,1-AZUL,CON,Conceição,23300
2025-07-19,1-AZUL,CON,Conceição,12600
2025-07-20,1-AZUL,CON,Conceição,7300
2025-07-21,1-AZUL,CON,Conceição,26200
2025-07-22,1-AZUL,CON,Conceição,28600
2025-07-23,1-AZUL,CON,Conceição,28100
2025-07-24,1-AZUL,CON,Conceição,27400
2025-07-25,1-AZUL,CON,Conceição,23000
2025-07-26,1-AZUL,CON,Conceição,12300
2025-07-27,1-AZUL,CON,Conceição,7400
2025-07-28,1-AZUL,CON,Conceição,25700
2025-07-29,1-AZUL,CON,Conceição,28600
2025-07-30,1-AZUL,CON,Conceição,31400
2025-07-31,1-AZUL,CON,Conceição,27600
2025-08-01,1-AZUL,CON,Conceição,23900
2025-08-02,1-AZUL,CON,Conceição,13000
2025-08-03,1-AZUL,CON,Conceição,8200
2025-08-04,1-AZUL,CON,Conceição,28700
2025-08-05,1-AZUL,CON,Conceição,31100
2025-08-06,1-AZUL,CON,Conceição,30600
2025-08-07,1-AZUL,CON,Conceição,30300
2025-08-08,1-AZUL,CON,Conceição,25300
2025-08-09,1-AZUL,CON,Conceição,13100
2025-08-10,1-AZUL,CON,Conceição,6900
2025-08-11,1-AZUL,CON,Conceição,29000
2025-08-12,1-AZUL,CON,Conceição,31600
2025-08-13,1-AZUL,CON,Conceição,31300
2025-08-14,1-AZUL,CON,Conceição,30900
2025-08-15,1-AZUL,CON,Conceição,26000
2025-08-16,1-AZUL,CON,Conceição,13400
2025-08-17,1-AZUL,CON,Conceição,7900
2025-08-18,1-AZUL,CON,Conceição,29400
2025-08-19,1-AZUL,CON,Conceição,32200
2025-08-20,1-AZUL,CON,Conceição,31700
2025-08-21,1-AZUL,CON,Conceição,31200
2025-08-22,1-AZUL,CON,Conceição,26500
2025-08-23,1-AZUL,CON,Conceição,13300
2025-08-24,1-AZUL,CON,Conceição,7700
2025-08-25,1-AZUL,CON,Conceição,29400
2025-08-26,1-AZUL,CON,Conceição,31800
2025-08-27,1-AZUL,CON,Conceição,31200
2025-08-28,1-AZUL,CON,Conceição,31300
2025-08-29,1-AZUL,CON,Conceição,26400
2025-08-30,1-AZUL,CON,Conceição,13700
2025-08-31,1-AZUL,CON,Conceição,7500
2025-09-01,1-AZUL,CON,Conceição,29700
2025-09-02,1-AZUL,CON,Conceição,32200
2025-09-03,1-AZUL,CON,Conceição,32500
2025-09-04,1-AZUL,CON,Conceição,31000
2025-09-05,1-AZUL,CON,Conceição,27000
2025-09-06,1-AZUL,CON,Conceição,13400
2025-09-07,1-AZUL,CON,Conceição,7900
2025-09-08,1-AZUL,CON,Conceição,30100
2025-09-09,1-AZUL,CON,Conceição,32400
2025-09-10,1-AZUL,CON,Conceição,32200
2025-09-11,1-AZUL,CON,Conceição,31100
2025-09-12,1-AZUL,CON,Conceição,27000
2025-09-13,1-AZUL,CON,Conceição,13500
2025-09-14,1-AZUL,CON,Conceição,7800
2025-09-15,1-AZUL,CON,Conceição,30000
2025-09-16,1-AZUL,CON,Conceição,31600
2025-09-17,1-AZUL,CON,Conceição,31200
2025-09-18,1-AZUL,CON,Conceição,29900
2025-09-19,1-AZUL,CON,Conceição,26300
2025-09-20,1-AZUL,CON,Conceição,13500
2025-09-21,1-AZUL,CON,Conceição,8200
2025-09-22,1-AZUL,CON,Conceição,27200
2025-09-23,1-AZUL,CON,Conceição,31600
2025-09-24,1-AZUL,CON,Conceição,31600
2025-09-25,1-AZUL,CON,Conceição,30500
2025-09-26,1-AZUL,CON,Conceição,26200
2025-09-27,1-AZUL,CON,Conceição,13600
2025-09-28,1-AZUL,CON,Conceição,7900
2025-09-29,1-AZUL,CON,Conceição,30000
2025-09-30,1-AZUL,CON,Conceição,29800
2025-10-01,1-AZUL,CON,Conceição,30800
2025-10-02,1-AZUL,CON,Conceição,30300
2025-10-03,1-AZUL,CON,Conceição,26300
2025-10-04,1-AZUL,CON,Conceição,13100
2025-10-05,1-AZUL,CON,Conceição,8100
2025-10-06,1-AZUL,CON,Conceição,29800
2025-10-07,1-AZUL,CON,Conceição,31700
2025-10-08,1-AZUL,CON,Conceição,31300
2025-10-09,1-AZUL,CON,Conceição,30600
2025-10-10,1-AZUL,CON,Conceição,25100
2025-10-11,1-AZUL,CON,Conceição,13300
2025-10-12,1-AZUL,CON,Conceição,7500
2025-10-13,1-AZUL,CON,Conceição,29300
2025-10-14,1-AZUL,CON,Conceição,31500
2025-10-15,1-AZUL,CON,Conceição,30600
2025-10-16,1-AZUL,CON,Conceição,31100
2025-10-17,1-AZUL,CON,Conceição,26100
2025-10-18,1-AZUL,CON,Conceição,12400
2025-10-19,1-AZUL,CON,Conceição,7100
2025-10-20,1-AZUL,CON,Conceição,29200
2025-10-21,1-AZUL,CON,Conceição,31300
2025-10-22,1-AZUL,CON,Conceição,31600
2025-10-23,1-AZUL,CON,Conceição,31000
2025-10-24,1-AZUL,CON,Conceição,26300
2025-10-25,1-AZUL,CON,Conceição,13500
2025-10-26,1-AZUL,CON,Conceição,7800
2025-10-27,1-AZUL,CON,Conceição,27800
2025-10-28,1-AZUL,CON,Conceição,30500
2025-10-29,1-AZUL,CON,Conceição,29000
2025-10-30,1-AZUL,CON,Conceição,30300
2025-10-31,1-AZUL,CON,Conceição,25900
2025-11-01,1-AZUL,CON,Conceição,13200
2025-11-02,1-AZUL,CON,Conceição,6400
2025-11-03,1-AZUL,CON,Conceição,29800
2025-11-04,1-AZUL,CON,Conceição,32600
2025-11-05,1-AZUL,CON,Conceição,32200
2025-11-06,1-AZUL,CON,Conceição,31800
2025-11-07,1-AZUL,CON,Conceição,26800
2025-11-08,1-AZUL,CON,Conceição,13200
2025-11-09,1-AZUL,CON,Conceição,8500
2025-11-10,1-AZUL,CON,Conceição,30700
2025-11-11,1-AZUL,CON,Conceição,32500
2025-11-12,1-AZUL,CON,Conceição,32000
2025-11-13,1-AZUL,CON,Conceição,31800
2025-11-14,1-AZUL,CON,Conceição,27500
2025-11-15,1-AZUL,CON,Conceição,11700
2025-11-16,1-AZUL,CON,Conceição,8700
2025-11-17,1-AZUL,CON,Conceição,30600
2025-11-18,1-AZUL,CON,Conceição,33200
2025-11-19,1-AZUL,CON,Conceição,32400
2025-11-20,1-AZUL,CON,Conceição,10200
2025-11-21,1-AZUL,CON,Conceição,18000
2025-11-22,1-AZUL,CON,Conceição,12300
2025-11-23,1-AZUL,CON,Conceição,8600
2025-11-24,1-AZUL,CON,Conceição,29600
2025-11-25,1-AZUL,CON,Conceição,32300
2025-11-26,1-AZUL,CON,Conceição,31700
2025-11-27,1-AZUL,CON,Conceição,31400
2025-11-28,1-AZUL,CON,Conceição,27500
2025-11-29,1-AZUL,CON,Conceição,14600
2025-11-30,1-AZUL,CON,Conceição,8800
2025-12-01,1-AZUL,CON,Conceição,30200
2025-12-02,1-AZUL,CON,Conceição,32800
2025-12-03,1-AZUL,CON,Conceição,32500
2025-12-04,1-AZUL,CON,Conceição,31300
2025-12-05,1-AZUL,CON,Conceição,28400
2025-12-06,1-AZUL,CON,Conceição,15700
2025-12-07,1-AZUL,CON,Conceição,10300
2025-12-08,1-AZUL,CON,Conceição,30100
2025-12-09,1-AZUL,CON,Conceição,33600
2025-12-10,1-AZUL,CON,Conceição,31300
2025-12-11,1-AZUL,CON,Conceição,32000
2025-12-12,1-AZUL,CON,Conceição,28100
2025-12-13,1-AZUL,CON,Conceição,13700
2025-12-14,1-AZUL,CON,Conceição,8900
2025-12-15,1-AZUL,CON,Conceição,28800
2025-12-16,1-AZUL,CON,Conceição,30300
2025-12-17,1-AZUL,CON,Conceição,29100
2025-12-18,1-AZUL,CON,Conceição,29000
2025-12-19,1-AZUL,CON,Conceição,25800
2025-12-20,1-AZUL,CON,Conceição,14500
2025-12-21,1-AZUL,CON,Conceição,9300
2025-12-22,1-AZUL,CON,Conceição,22100
2025-12-23,1-AZUL,CON,Conceição,21300
2025-12-24,1-AZUL,CON,Conceição,9100
2025-12-25,1-AZUL,CON,Conceição,4900
2025-12-26,1-AZUL,CON,Conceição,12800
2025-12-27,1-AZUL,CON,Conceição,9500
2025-12-28,1-AZUL,CON,Conceição,6900
2025-12-29,1-AZUL,CON,Conceição,15300
2025-12-30,1-AZUL,CON,Conceição,14500
2025-12-31,1-AZUL,CON,Conceição,9400
2025-01-01,1-AZUL,JUD,São Judas,2600
2025-01-02,1-AZUL,JUD,São Judas,8700
2025-01-03,1-AZUL,JUD,São Judas,9600
2025-01-04,1-AZUL,JUD,São Judas,6400
2025-01-05,1-AZUL,JUD,São Judas,4200
2025-01-06,1-AZUL,JUD,São Judas,12400
2025-01-07,1-AZUL,JUD,São Judas,12900
2025-01-08,1-AZUL,JUD,São Judas,13400
2025-01-09,1-AZUL,JUD,São Judas,13500
2025-01-10,1-AZUL,JUD,São Judas,13300
2025-01-11,1-AZUL,JUD,São Judas,7800
2025-01-12,1-AZUL,JUD,São Judas,4500
2025-01-13,1-AZUL,JUD,São Judas,13300
2025-01-14,1-AZUL,JUD,São Judas,14300
2025-01-15,1-AZUL,JUD,São Judas,14200
2025-01-16,1-AZUL,JUD,São Judas,14100
2025-01-17,1-AZUL,JUD,São Judas,13400
2025-01-18,1-AZUL,JUD,São Judas,8100
2025-01-19,1-AZUL,JUD,São Judas,4900
2025-01-20,1-AZUL,JUD,São Judas,13500
2025-01-21,1-AZUL,JUD,São Judas,14200
2025-01-22,1-AZUL,JUD,São Judas,14200
2025-01-23,1-AZUL,JUD,São Judas,14300
2025-01-24,1-AZUL,JUD,São Judas,13000
2025-01-25,1-AZUL,JUD,São Judas,6400
2025-01-26,1-AZUL,JUD,São Judas,4300
2025-01-27,1-AZUL,JUD,São Judas,13400
2025-01-28,1-AZUL,JUD,São Judas,16400
2025-01-29,1-AZUL,JUD,São Judas,13600
2025-01-30,1-AZUL,JUD,São Judas,14200
2025-01-31,1-AZUL,JUD,São Judas,13500
2025-02-01,1-AZUL,JUD,São Judas,7200
2025-02-02,1-AZUL,JUD,São Judas,4300
2025-02-03,1-AZUL,JUD,São Judas,13600
2025-02-04,1-AZUL,JUD,São Judas,15000
2025-02-05,1-AZUL,JUD,São Judas,15200
2025-02-06,1-AZUL,JUD,São Judas,15400
2025-02-07,1-AZUL,JUD,São Judas,14500
2025-02-08,1-AZUL,JUD,São Judas,8400
2025-02-09,1-AZUL,JUD,São Judas,4900
2025-02-10,1-AZUL,JUD,São Judas,14600
2025-02-11,1-AZUL,JUD,São Judas,15600
2025-02-12,1-AZUL,JUD,São Judas,15500
2025-02-13,1-AZUL,JUD,São Judas,15300
2025-02-14,1-AZUL,JUD,São Judas,14400
2025-02-15,1-AZUL,JUD,São Judas,7300
2025-02-16,1-AZUL,JUD,São Judas,4300
2025-02-17,1-AZUL,JUD,São Judas,14600
2025-02-18,1-AZUL,JUD,São Judas,15300
2025-02-19,1-AZUL,JUD,São Judas,15500
2025-02-20,1-AZUL,JUD,São Judas,15600
2025-02-21,1-AZUL,JUD,São Judas,14700
2025-02-22,1-AZUL,JUD,São Judas,8200
2025-02-23,1-AZUL,JUD,São Judas,5100
2025-02-24,1-AZUL,JUD,São Judas,14600
2025-02-25,1-AZUL,JUD,São Judas,15500
2025-02-26,1-AZUL,JUD,São Judas,15200
2025-02-27,1-AZUL,JUD,São Judas,15500
2025-02-28,1-AZUL,JUD,São Judas,16600
2025-03-01,1-AZUL,JUD,São Judas,7500
2025-03-02,1-AZUL,JUD,São Judas,4600
2025-03-03,1-AZUL,JUD,São Judas,6800
2025-03-04,1-AZUL,JUD,São Judas,5600
2025-03-05,1-AZUL,JUD,São Judas,11500
2025-03-06,1-AZUL,JUD,São Judas,15100
2025-03-07,1-AZUL,JUD,São Judas,15000
2025-03-08,1-AZUL,JUD,São Judas,8400
2025-03-09,1-AZUL,JUD,São Judas,4600
2025-03-10,1-AZUL,JUD,São Judas,14800
2025-03-11,1-AZUL,JUD,São Judas,15700
2025-03-12,1-AZUL,JUD,São Judas,15600
2025-03-13,1-AZUL,JUD,São Judas,15600
2025-03-14,1-AZUL,JUD,São Judas,15000
2025-03-15,1-AZUL,JUD,São Judas,8000
2025-03-16,1-AZUL,JUD,São Judas,4600
2025-03-17,1-AZUL,JUD,São Judas,14600
2025-03-18,1-AZUL,JUD,São Judas,14900
2025-03-19,1-AZUL,JUD,São Judas,15400
2025-03-20,1-AZUL,JUD,São Judas,15600
2025-03-21,1-AZUL,JUD,São Judas,14800
2025-03-22,1-AZUL,JUD,São Judas,8100
2025-03-23,1-AZUL,JUD,São Judas,4400
2025-03-24,1-AZUL,JUD,São Judas,14800
2025-03-25,1-AZUL,JUD,São Judas,15900
2025-03-26,1-AZUL,JUD,São Judas,15200
2025-03-27,1-AZUL,JUD,São Judas,15800
2025-03-28,1-AZUL,JUD,São Judas,17000
2025-03-29,1-AZUL,JUD,São Judas,8100
2025-03-30,1-AZUL,JUD,São Judas,4800
2025-03-31,1-AZUL,JUD,São Judas,14600
2025-04-01,1-AZUL,JUD,São Judas,15700
2025-04-02,1-AZUL,JUD,São Judas,15800
2025-04-03,1-AZUL,JUD,São Judas,15300
2025-04-04,1-AZUL,JUD,São Judas,14800
2025-04-05,1-AZUL,JUD,São Judas,8000
2025-04-06,1-AZUL,JUD,São Judas,5000
2025-04-07,1-AZUL,JUD,São Judas,15100
2025-04-08,1-AZUL,JUD,São Judas,17800
2025-04-09,1-AZUL,JUD,São Judas,17300
2025-04-10,1-AZUL,JUD,São Judas,17100
2025-04-11,1-AZUL,JUD,São Judas,17100
2025-04-12,1-AZUL,JUD,São Judas,8800
2025-04-13,1-AZUL,JUD,São Judas,5300
2025-04-14,1-AZUL,JUD,São Judas,14800
2025-04-15,1-AZUL,JUD,São Judas,15600
2025-04-16,1-AZUL,JUD,São Judas,15700
2025-04-17,1-AZUL,JUD,São Judas,15500
2025-04-18,1-AZUL,JUD,São Judas,4700
2025-04-19,1-AZUL,JUD,São Judas,6200
2025-04-20,1-AZUL,JUD,São Judas,4000
2025-04-21,1-AZUL,JUD,São Judas,4600
2025-04-22,1-AZUL,JUD,São Judas,16300
2025-04-23,1-AZUL,JUD,São Judas,16400
2025-04-24,1-AZUL,JUD,São Judas,16700
2025-04-25,1-AZUL,JUD,São Judas,15400
2025-04-26,1-AZUL,JUD,São Judas,9000
2025-04-27,1-AZUL,JUD,São Judas,4800
2025-04-28,1-AZUL,JUD,São Judas,17000
2025-04-29,1-AZUL,JUD,São Judas,15800
2025-04-30,1-AZUL,JUD,São Judas,15800
2025-05-01,1-AZUL,JUD,São Judas,5600
2025-05-02,1-AZUL,JUD,São Judas,10900
2025-05-03,1-AZUL,JUD,São Judas,7600
2025-05-04,1-AZUL,JUD,São Judas,4400
2025-05-05,1-AZUL,JUD,São Judas,14900
2025-05-06,1-AZUL,JUD,São Judas,15700
2025-05-07,1-AZUL,JUD,São Judas,15500
2025-05-08,1-AZUL,JUD,São Judas,15700
2025-05-09,1-AZUL,JUD,São Judas,15200
2025-05-10,1-AZUL,JUD,São Judas,8100
2025-05-11,1-AZUL,JUD,São Judas,4300
2025-05-12,1-AZUL,JUD,São Judas,14500
2025-05-13,1-AZUL,JUD,São Judas,15100
2025-05-14,1-AZUL,JUD,São Judas,15500
2025-05-15,1-AZUL,JUD,São Judas,15400
2025-05-16,1-AZUL,JUD,São Judas,14700
2025-05-17,1-AZUL,JUD,São Judas,8300
2025-05-18,1-AZUL,JUD,São Judas,5200
2025-05-19,1-AZUL,JUD,São Judas,14600
2025-05-20,1-AZUL,JUD,São Judas,15700
2025-05-21,1-AZUL,JUD,São Judas,15400
2025-05-22,1-AZUL,JUD,São Judas,16000
2025-05-23,1-AZUL,JUD,São Judas,14400
2025-05-24,1-AZUL,JUD,São Judas,7900
2025-05-25,1-AZUL,JUD,São Judas,5100
2025-05-26,1-AZUL,JUD,São Judas,14500
2025-05-27,1-AZUL,JUD,São Judas,15300
2025-05-28,1-AZUL,JUD,São Judas,17300
2025-05-29,1-AZUL,JUD,São Judas,14100
2025-05-30,1-AZUL,JUD,São Judas,14400
2025-05-31,1-AZUL,JUD,São Judas,7800
2025-06-01,1-AZUL,JUD,São Judas,4800
2025-06-02,1-AZUL,JUD,São Judas,15100
2025-06-03,1-AZUL,JUD,São Judas,15500
2025-06-04,1-AZUL,JUD,São Judas,15800
2025-06-05,1-AZUL,JUD,São Judas,15200
2025-06-06,1-AZUL,JUD,São Judas,14700
2025-06-07,1-AZUL,JUD,São Judas,8700
2025-06-08,1-AZUL,JUD,São Judas,5100
2025-06-09,1-AZUL,JUD,São Judas,13700
2025-06-10,1-AZUL,JUD,São Judas,15100
2025-06-11,1-AZUL,JUD,São Judas,15200
2025-06-12,1-AZUL,JUD,São Judas,15200
2025-06-13,1-AZUL,JUD,São Judas,14700
2025-06-14,1-AZUL,JUD,São Judas,8300
2025-06-15,1-AZUL,JUD,São Judas,5200
2025-06-16,1-AZUL,JUD,São Judas,14600
2025-06-17,1-AZUL,JUD,São Judas,15400
2025-06-18,1-AZUL,JUD,São Judas,15600
2025-06-19,1-AZUL,JUD,São Judas,6400
2025-06-20,1-AZUL,JUD,São Judas,10600
2025-06-21,1-AZUL,JUD,São Judas,7400
2025-06-22,1-AZUL,JUD,São Judas,5100
2025-06-23,1-AZUL,JUD,São Judas,13900
2025-06-24,1-AZUL,JUD,São Judas,14900
2025-06-25,1-AZUL,JUD,São Judas,14200
2025-06-26,1-AZUL,JUD,São Judas,14800
2025-06-27,1-AZUL,JUD,São Judas,13900
2025-06-28,1-AZUL,JUD,São Judas,10100
2025-06-29,1-AZUL,JUD,São Judas,5500
2025-06-30,1-AZUL,JUD,São Judas,13700
2025-07-01,1-AZUL,JUD,São Judas,13900
2025-07-02,1-AZUL,JUD,São Judas,13500
2025-07-03,1-AZUL,JUD,São Judas,13700
2025-07-04,1-AZUL,JUD,São Judas,13500
2025-07-05,1-AZUL,JUD,São Judas,10800
2025-07-06,1-AZUL,JUD,São Judas,7300
2025-07-07,1-AZUL,JUD,São Judas,15800
2025-07-08,1-AZUL,JUD,São Judas,17500
2025-07-09,1-AZUL,JUD,São Judas,8300
2025-07-10,1-AZUL,JUD,São Judas,14000
2025-07-11,1-AZUL,JUD,São Judas,17100
2025-07-12,1-AZUL,JUD,São Judas,14700
2025-07-13,1-AZUL,JUD,São Judas,10200
2025-07-14,1-AZUL,JUD,São Judas,13200
2025-07-15,1-AZUL,JUD,São Judas,14300
2025-07-16,1-AZUL,JUD,São Judas,14400
2025-07-17,1-AZUL,JUD,São Judas,14200
2025-07-18,1-AZUL,JUD,São Judas,13500
2025-07-19,1-AZUL,JUD,São Judas,12600
2025-07-20,1-AZUL,JUD,São Judas,8000
2025-07-21,1-AZUL,JUD,São Judas,13500
2025-07-22,1-AZUL,JUD,São Judas,14200
2025-07-23,1-AZUL,JUD,São Judas,14200
2025-07-24,1-AZUL,JUD,São Judas,14400
2025-07-25,1-AZUL,JUD,São Judas,13300
2025-07-26,1-AZUL,JUD,São Judas,7800
2025-07-27,1-AZUL,JUD,São Judas,4800
2025-07-28,1-AZUL,JUD,São Judas,14000
2025-07-29,1-AZUL,JUD,São Judas,14400
2025-07-30,1-AZUL,JUD,São Judas,14600
2025-07-31,1-AZUL,JUD,São Judas,15400
2025-08-01,1-AZUL,JUD,São Judas,15200
2025-08-02,1-AZUL,JUD,São Judas,9200
2025-08-03,1-AZUL,JUD,São Judas,6200
2025-08-04,1-AZUL,JUD,São Judas,14300
2025-08-05,1-AZUL,JUD,São Judas,15000
2025-08-06,1-AZUL,JUD,São Judas,14800
2025-08-07,1-AZUL,JUD,São Judas,15500
2025-08-08,1-AZUL,JUD,São Judas,14500
2025-08-09,1-AZUL,JUD,São Judas,7900
2025-08-10,1-AZUL,JUD,São Judas,4100
2025-08-11,1-AZUL,JUD,São Judas,14200
2025-08-12,1-AZUL,JUD,São Judas,15100
2025-08-13,1-AZUL,JUD,São Judas,15000
2025-08-14,1-AZUL,JUD,São Judas,15200
2025-08-15,1-AZUL,JUD,São Judas,14800
2025-08-16,1-AZUL,JUD,São Judas,8100
2025-08-17,1-AZUL,JUD,São Judas,5000
2025-08-18,1-AZUL,JUD,São Judas,14500
2025-08-19,1-AZUL,JUD,São Judas,15600
2025-08-20,1-AZUL,JUD,São Judas,16200
2025-08-21,1-AZUL,JUD,São Judas,15600
2025-08-22,1-AZUL,JUD,São Judas,14900
2025-08-23,1-AZUL,JUD,São Judas,8200
2025-08-24,1-AZUL,JUD,São Judas,5000
2025-08-25,1-AZUL,JUD,São Judas,14300
2025-08-26,1-AZUL,JUD,São Judas,14100
2025-08-27,1-AZUL,JUD,São Judas,15400
2025-08-28,1-AZUL,JUD,São Judas,17600
2025-08-29,1-AZUL,JUD,São Judas,14600
2025-08-30,1-AZUL,JUD,São Judas,8200
2025-08-31,1-AZUL,JUD,São Judas,4800
2025-09-01,1-AZUL,JUD,São Judas,14500
2025-09-02,1-AZUL,JUD,São Judas,15300
2025-09-03,1-AZUL,JUD,São Judas,15400
2025-09-04,1-AZUL,JUD,São Judas,15600
2025-09-05,1-AZUL,JUD,São Judas,15400
2025-09-06,1-AZUL,JUD,São Judas,8000
2025-09-07,1-AZUL,JUD,São Judas,4900
2025-09-08,1-AZUL,JUD,São Judas,14800
2025-09-09,1-AZUL,JUD,São Judas,15900
2025-09-10,1-AZUL,JUD,São Judas,16100
2025-09-11,1-AZUL,JUD,São Judas,16700
2025-09-12,1-AZUL,JUD,São Judas,15600
2025-09-13,1-AZUL,JUD,São Judas,8100
2025-09-14,1-AZUL,JUD,São Judas,4900
2025-09-15,1-AZUL,JUD,São Judas,14700
2025-09-16,1-AZUL,JUD,São Judas,15200
2025-09-17,1-AZUL,JUD,São Judas,15400
2025-09-18,1-AZUL,JUD,São Judas,15200
2025-09-19,1-AZUL,JUD,São Judas,14700
2025-09-20,1-AZUL,JUD,São Judas,8300
2025-09-21,1-AZUL,JUD,São Judas,4900
2025-09-22,1-AZUL,JUD,São Judas,13100
2025-09-23,1-AZUL,JUD,São Judas,14900
2025-09-24,1-AZUL,JUD,São Judas,15200
2025-09-25,1-AZUL,JUD,São Judas,15000
2025-09-26,1-AZUL,JUD,São Judas,14500
2025-09-27,1-AZUL,JUD,São Judas,8000
2025-09-28,1-AZUL,JUD,São Judas,6900
2025-09-29,1-AZUL,JUD,São Judas,14600
2025-09-30,1-AZUL,JUD,São Judas,15400
2025-10-01,1-AZUL,JUD,São Judas,15300
2025-10-02,1-AZUL,JUD,São Judas,15100
2025-10-03,1-AZUL,JUD,São Judas,15900
2025-10-04,1-AZUL,JUD,São Judas,9000
2025-10-05,1-AZUL,JUD,São Judas,4900
2025-10-06,1-AZUL,JUD,São Judas,14600
2025-10-07,1-AZUL,JUD,São Judas,15400
2025-10-08,1-AZUL,JUD,São Judas,15000
2025-10-09,1-AZUL,JUD,São Judas,15500
2025-10-10,1-AZUL,JUD,São Judas,13900
2025-10-11,1-AZUL,JUD,São Judas,8000
2025-10-12,1-AZUL,JUD,São Judas,4900
2025-10-13,1-AZUL,JUD,São Judas,14200
2025-10-14,1-AZUL,JUD,São Judas,15300
2025-10-15,1-AZUL,JUD,São Judas,17200
2025-10-16,1-AZUL,JUD,São Judas,17700
2025-10-17,1-AZUL,JUD,São Judas,17400
2025-10-18,1-AZUL,JUD,São Judas,10800
2025-10-19,1-AZUL,JUD,São Judas,4400
2025-10-20,1-AZUL,JUD,São Judas,14400
2025-10-21,1-AZUL,JUD,São Judas,15200
2025-10-22,1-AZUL,JUD,São Judas,15600
2025-10-23,1-AZUL,JUD,São Judas,15700
2025-10-24,1-AZUL,JUD,São Judas,14900
2025-10-25,1-AZUL,JUD,São Judas,8500
2025-10-26,1-AZUL,JUD,São Judas,4900
2025-10-27,1-AZUL,JUD,São Judas,14100
2025-10-28,1-AZUL,JUD,São Judas,25600
2025-10-29,1-AZUL,JUD,São Judas,15300
2025-10-30,1-AZUL,JUD,São Judas,16000
2025-10-31,1-AZUL,JUD,São Judas,14900
2025-11-01,1-AZUL,JUD,São Judas,8300
2025-11-02,1-AZUL,JUD,São Judas,4400
2025-11-03,1-AZUL,JUD,São Judas,15000
2025-11-04,1-AZUL,JUD,São Judas,15600
2025-11-05,1-AZUL,JUD,São Judas,15800
2025-11-06,1-AZUL,JUD,São Judas,16200
2025-11-07,1-AZUL,JUD,São Judas,15500
2025-11-08,1-AZUL,JUD,São Judas,7800
2025-11-09,1-AZUL,JUD,São Judas,8400
2025-11-10,1-AZUL,JUD,São Judas,14800
2025-11-11,1-AZUL,JUD,São Judas,16200
2025-11-12,1-AZUL,JUD,São Judas,16100
2025-11-13,1-AZUL,JUD,São Judas,16000
2025-11-14,1-AZUL,JUD,São Judas,15700
2025-11-15,1-AZUL,JUD,São Judas,7400
2025-11-16,1-AZUL,JUD,São Judas,5500
2025-11-17,1-AZUL,JUD,São Judas,14700
2025-11-18,1-AZUL,JUD,São Judas,15900
2025-11-19,1-AZUL,JUD,São Judas,16900
2025-11-20,1-AZUL,JUD,São Judas,6500
2025-11-21,1-AZUL,JUD,São Judas,10600
2025-11-22,1-AZUL,JUD,São Judas,7800
2025-11-23,1-AZUL,JUD,São Judas,4900
2025-11-24,1-AZUL,JUD,São Judas,15000
